"Town","FIPS","Year","Measure Type","Variable","Value"
"Vernon","0901378250","SFY 2003-2004","Number","Non-Educational Expenditures",22292173
"Voluntown","0901178600","SFY 2003-2004","Number","Non-Educational Expenditures",1448693
"Wallingford","0900978740","SFY 2003-2004","Number","Non-Educational Expenditures",37401000
"Warren","0900579510","SFY 2003-2004","Number","Non-Educational Expenditures",1273010
"Washington","0900579720","SFY 2003-2004","Number","Non-Educational Expenditures",3285474
"Waterbury","0900980070","SFY 2003-2004","Number","Non-Educational Expenditures",166413000
"Waterford","0901180280","SFY 2003-2004","Number","Non-Educational Expenditures",21737446
"Watertown","0900580490","SFY 2003-2004","Number","Non-Educational Expenditures",17961210
"Westbrook","0900781680","SFY 2003-2004","Number","Non-Educational Expenditures",6946043
"West Hartford","0900382590","SFY 2003-2004","Number","Non-Educational Expenditures",67573000
"West Haven","0900982870","SFY 2003-2004","Number","Non-Educational Expenditures",53107228
"Weston","0900183430","SFY 2003-2004","Number","Non-Educational Expenditures",11469390
"Westport","0900183500","SFY 2003-2004","Number","Non-Educational Expenditures",54010065
"Wethersfield","0900384900","SFY 2003-2004","Number","Non-Educational Expenditures",22585801
"Willington","0901385950","SFY 2003-2004","Number","Non-Educational Expenditures",2596709
"Wilton","0900186370","SFY 2003-2004","Number","Non-Educational Expenditures",30804597
"Winchester","0900586440","SFY 2003-2004","Number","Non-Educational Expenditures",9519242
"Windham","0901586790","SFY 2003-2004","Number","Non-Educational Expenditures",18168181
"Windsor","0900387000","SFY 2003-2004","Number","Non-Educational Expenditures",19368286
"Windsor Locks","0900387070","SFY 2003-2004","Number","Non-Educational Expenditures",11020747
"Wolcott","0900987560","SFY 2003-2004","Number","Non-Educational Expenditures",15799414
"Woodbridge","0900987700","SFY 2003-2004","Number","Non-Educational Expenditures",12242835
"Woodbury","0900587910","SFY 2003-2004","Number","Non-Educational Expenditures",6464392
"Woodstock","0901588190","SFY 2003-2004","Number","Non-Educational Expenditures",4214773
"Andover","0901301080","SFY 2003-2004","Number","Other Revenue",0
"Ansonia","0900901220","SFY 2003-2004","Number","Other Revenue",18675088
"Ashford","0901501430","SFY 2003-2004","Number","Other Revenue",0
"Avon","0900302060","SFY 2003-2004","Number","Other Revenue",11530
"Barkhamsted","0900502760","SFY 2003-2004","Number","Other Revenue",0
"Beacon Falls","0900903250","SFY 2003-2004","Number","Other Revenue",37489
"Berlin","0900304300","SFY 2003-2004","Number","Other Revenue",0
"Bethany","0900904580","SFY 2003-2004","Number","Other Revenue",5035000
"Bethel","0900104720","SFY 2003-2004","Number","Other Revenue",0
"Bethlehem","0900504930","SFY 2003-2004","Number","Other Revenue",0
"Bloomfield","0900305910","SFY 2003-2004","Number","Other Revenue",0
"Bolton","0901306260","SFY 2003-2004","Number","Other Revenue",0
"Bozrah","0901106820","SFY 2003-2004","Number","Other Revenue",2736041
"Branford","0900907310","SFY 2003-2004","Number","Other Revenue",7860000
"Bridgeport","0900108070","SFY 2003-2004","Number","Other Revenue",30134164
"Bridgewater","0900508210","SFY 2003-2004","Number","Other Revenue",0
"Bristol","0900308490","SFY 2003-2004","Number","Other Revenue",0
"Brookfield","0900108980","SFY 2003-2004","Number","Other Revenue",0
"Brooklyn","0901509190","SFY 2003-2004","Number","Other Revenue",86316
"Burlington","0900310100","SFY 2003-2004","Number","Other Revenue",0
"Canaan","0900510940","SFY 2003-2004","Number","Other Revenue",0
"Canterbury","0901512130","SFY 2003-2004","Number","Other Revenue",0
"Canton","0900312270","SFY 2003-2004","Number","Other Revenue",0
"Chaplin","0901513810","SFY 2003-2004","Number","Other Revenue",0
"Cheshire","0900914160","SFY 2003-2004","Number","Other Revenue",0
"Chester","0900714300","SFY 2003-2004","Number","Other Revenue",0
"Clinton","0900715350","SFY 2003-2004","Number","Other Revenue",0
"Colchester","0901115910","SFY 2003-2004","Number","Other Revenue",0
"Colebrook","0900516050","SFY 2003-2004","Number","Other Revenue",0
"Columbia","0901316400","SFY 2003-2004","Number","Other Revenue",0
"Cornwall","0900517240","SFY 2003-2004","Number","Other Revenue",0
"Coventry","0901317800","SFY 2003-2004","Number","Other Revenue",6600000
"Cromwell","0900718080","SFY 2003-2004","Number","Other Revenue",7771022
"Danbury","0900118500","SFY 2003-2004","Number","Other Revenue",17150067
"Darien","0900118850","SFY 2003-2004","Number","Other Revenue",9310000
"Deep River","0900719130","SFY 2003-2004","Number","Other Revenue",371258
"Derby","0900919550","SFY 2003-2004","Number","Other Revenue",4154090
"Durham","0900720810","SFY 2003-2004","Number","Other Revenue",0
"Eastford","0901521860","SFY 2003-2004","Number","Other Revenue",0
"East Granby","0900322070","SFY 2003-2004","Number","Other Revenue",0
"East Haddam","0900722280","SFY 2003-2004","Number","Other Revenue",0
"East Hampton","0900722490","SFY 2003-2004","Number","Other Revenue",0
"East Hartford","0900322630","SFY 2003-2004","Number","Other Revenue",0
"East Haven","0900922910","SFY 2003-2004","Number","Other Revenue",0
"East Lyme","0901123400","SFY 2003-2004","Number","Other Revenue",0
"Easton","0900123890","SFY 2003-2004","Number","Other Revenue",0
"East Windsor","0900324800","SFY 2003-2004","Number","Other Revenue",0
"Ellington","0901325360","SFY 2003-2004","Number","Other Revenue",0
"Enfield","0900325990","SFY 2003-2004","Number","Other Revenue",0
"Essex","0900726270","SFY 2003-2004","Number","Other Revenue",114843
"Fairfield","0900126620","SFY 2003-2004","Number","Other Revenue",0
"Farmington","0900327600","SFY 2003-2004","Number","Other Revenue",19015800
"Franklin","0901129910","SFY 2003-2004","Number","Other Revenue",0
"Glastonbury","0900331240","SFY 2003-2004","Number","Other Revenue",0
"Goshen","0900532290","SFY 2003-2004","Number","Other Revenue",0
"Granby","0900332640","SFY 2003-2004","Number","Other Revenue",0
"Greenwich","0900133620","SFY 2003-2004","Number","Other Revenue",0
"Griswold","0901133900","SFY 2003-2004","Number","Other Revenue",0
"Groton","0901134250","SFY 2003-2004","Number","Other Revenue",5433388
"Guilford","0900934950","SFY 2003-2004","Number","Other Revenue",0
"Haddam","0900735230","SFY 2003-2004","Number","Other Revenue",0
"Hamden","0900935650","SFY 2003-2004","Number","Other Revenue",828651
"Hampton","0901536000","SFY 2003-2004","Number","Other Revenue",0
"Hartford","0900337070","SFY 2003-2004","Number","Other Revenue",0
"Hartland","0900337140","SFY 2003-2004","Number","Other Revenue",0
"Harwinton","0900537280","SFY 2003-2004","Number","Other Revenue",0
"Hebron","0901337910","SFY 2003-2004","Number","Other Revenue",71125
"Kent","0900540290","SFY 2003-2004","Number","Other Revenue",0
"Killingly","0901540500","SFY 2003-2004","Number","Other Revenue",0
"Killingworth","0900740710","SFY 2003-2004","Number","Other Revenue",895000
"Lebanon","0901142390","SFY 2003-2004","Number","Other Revenue",101916
"Ledyard","0901142600","SFY 2003-2004","Number","Other Revenue",0
"Lisbon","0901143230","SFY 2003-2004","Number","Other Revenue",4400000
"Litchfield","0900543370","SFY 2003-2004","Number","Other Revenue",0
"Lyme","0901144210","SFY 2003-2004","Number","Other Revenue",30000
"Madison","0900944560","SFY 2003-2004","Number","Other Revenue",0
"Manchester","0900344700","SFY 2003-2004","Number","Other Revenue",0
"Mansfield","0901344910","SFY 2003-2004","Number","Other Revenue",0
"Marlborough","0900345820","SFY 2003-2004","Number","Other Revenue",0
"Meriden","0900946520","SFY 2003-2004","Number","Other Revenue",0
"Middlebury","0900946940","SFY 2003-2004","Number","Other Revenue",0
"Middlefield","0900747080","SFY 2003-2004","Number","Other Revenue",0
"Middletown","0900747360","SFY 2003-2004","Number","Other Revenue",690000
"Milford","0900947535","SFY 2003-2004","Number","Other Revenue",20450000
"Monroe","0900148620","SFY 2003-2004","Number","Other Revenue",0
"Montville","0901148900","SFY 2003-2004","Number","Other Revenue",966952
"Morris","0900549460","SFY 2003-2004","Number","Other Revenue",0
"Naugatuck","0900949950","SFY 2003-2004","Number","Other Revenue",49925000
"New Britain","0900350440","SFY 2003-2004","Number","Other Revenue",0
"New Canaan","0900150580","SFY 2003-2004","Number","Other Revenue",625000
"New Fairfield","0900150860","SFY 2003-2004","Number","Other Revenue",0
"New Hartford","0900551350","SFY 2003-2004","Number","Other Revenue",0
"New Haven","0900952070","SFY 2003-2004","Number","Other Revenue",0
"Newington","0900352140","SFY 2003-2004","Number","Other Revenue",0
"New London","0901152350","SFY 2003-2004","Number","Other Revenue",63201
"New Milford","0900552630","SFY 2003-2004","Number","Other Revenue",394591
"Newtown","0900152980","SFY 2003-2004","Number","Other Revenue",0
"Norfolk","0900553470","SFY 2003-2004","Number","Other Revenue",0
"North Branford","0900953890","SFY 2003-2004","Number","Other Revenue",155081
"North Canaan","0900554030","SFY 2003-2004","Number","Other Revenue",0
"North Haven","0900954870","SFY 2003-2004","Number","Other Revenue",0
"North Stonington","0901155500","SFY 2003-2004","Number","Other Revenue",3e+05
"Norwalk","0900156060","SFY 2003-2004","Number","Other Revenue",53197694
"Norwich","0901156270","SFY 2003-2004","Number","Other Revenue",4575000
"Old Lyme","0901157040","SFY 2003-2004","Number","Other Revenue",0
"Old Saybrook","0900757320","SFY 2003-2004","Number","Other Revenue",0
"Orange","0900957600","SFY 2003-2004","Number","Other Revenue",0
"Oxford","0900958300","SFY 2003-2004","Number","Other Revenue",0
"Plainfield","0901559980","SFY 2003-2004","Number","Other Revenue",0
"Plainville","0900360120","SFY 2003-2004","Number","Other Revenue",0
"Plymouth","0900560750","SFY 2003-2004","Number","Other Revenue",0
"Pomfret","0901561030","SFY 2003-2004","Number","Other Revenue",418000
"Portland","0900761800","SFY 2003-2004","Number","Other Revenue",0
"Preston","0901162150","SFY 2003-2004","Number","Other Revenue",0
"Prospect","0900962290","SFY 2003-2004","Number","Other Revenue",0
"Putnam","0901562710","SFY 2003-2004","Number","Other Revenue",0
"Redding","0900163480","SFY 2003-2004","Number","Other Revenue",6000
"Ridgefield","0900163970","SFY 2003-2004","Number","Other Revenue",0
"Rocky Hill","0900365370","SFY 2003-2004","Number","Other Revenue",5324391
"Roxbury","0900565930","SFY 2003-2004","Number","Other Revenue",0
"Salem","0901166210","SFY 2003-2004","Number","Other Revenue",0
"Salisbury","0900566420","SFY 2003-2004","Number","Other Revenue",0
"Scotland","0901567400","SFY 2003-2004","Number","Other Revenue",0
"Seymour","0900967610","SFY 2003-2004","Number","Other Revenue",0
"Sharon","0900567960","SFY 2003-2004","Number","Other Revenue",0
"Shelton","0900168170","SFY 2003-2004","Number","Other Revenue",0
"Sherman","0900168310","SFY 2003-2004","Number","Other Revenue",0
"Simsbury","0900368940","SFY 2003-2004","Number","Other Revenue",0
"Somers","0901369220","SFY 2003-2004","Number","Other Revenue",150000
"Southbury","0900969640","SFY 2003-2004","Number","Other Revenue",0
"Southington","0900370550","SFY 2003-2004","Number","Other Revenue",11259000
"South Windsor","0900371390","SFY 2003-2004","Number","Other Revenue",20000
"Sprague","0901171670","SFY 2003-2004","Number","Other Revenue",0
"Stafford","0901372090","SFY 2003-2004","Number","Other Revenue",0
"Stamford","0900173070","SFY 2003-2004","Number","Other Revenue",0
"Sterling","0901573420","SFY 2003-2004","Number","Other Revenue",0
"Stonington","0901173770","SFY 2003-2004","Number","Other Revenue",0
"Stratford","0900174190","SFY 2003-2004","Number","Other Revenue",0
"Suffield","0900374540","SFY 2003-2004","Number","Other Revenue",0
"Thomaston","0900575730","SFY 2003-2004","Number","Other Revenue",171449
"Thompson","0901575870","SFY 2003-2004","Number","Other Revenue",0
"Tolland","0901376290","SFY 2003-2004","Number","Other Revenue",0
"Torrington","0900576570","SFY 2003-2004","Number","Other Revenue",0
"Trumbull","0900177200","SFY 2003-2004","Number","Other Revenue",0
"Union","0901377830","SFY 2003-2004","Number","Other Revenue",0
"Vernon","0901378250","SFY 2003-2004","Number","Other Revenue",0
"Voluntown","0901178600","SFY 2003-2004","Number","Other Revenue",14018
"Wallingford","0900978740","SFY 2003-2004","Number","Other Revenue",0
"Warren","0900579510","SFY 2003-2004","Number","Other Revenue",0
"Washington","0900579720","SFY 2003-2004","Number","Other Revenue",0
"Waterbury","0900980070","SFY 2003-2004","Number","Other Revenue",0
"Waterford","0901180280","SFY 2003-2004","Number","Other Revenue",0
"Watertown","0900580490","SFY 2003-2004","Number","Other Revenue",0
"Westbrook","0900781680","SFY 2003-2004","Number","Other Revenue",0
"West Hartford","0900382590","SFY 2003-2004","Number","Other Revenue",0
"West Haven","0900982870","SFY 2003-2004","Number","Other Revenue",0
"Weston","0900183430","SFY 2003-2004","Number","Other Revenue",175303
"Westport","0900183500","SFY 2003-2004","Number","Other Revenue",0
"Wethersfield","0900384900","SFY 2003-2004","Number","Other Revenue",0
"Willington","0901385950","SFY 2003-2004","Number","Other Revenue",0
"Wilton","0900186370","SFY 2003-2004","Number","Other Revenue",0
"Winchester","0900586440","SFY 2003-2004","Number","Other Revenue",221996
"Windham","0901586790","SFY 2003-2004","Number","Other Revenue",15855816
"Windsor","0900387000","SFY 2003-2004","Number","Other Revenue",0
"Windsor Locks","0900387070","SFY 2003-2004","Number","Other Revenue",23112
"Wolcott","0900987560","SFY 2003-2004","Number","Other Revenue",0
"Woodbridge","0900987700","SFY 2003-2004","Number","Other Revenue",0
"Woodbury","0900587910","SFY 2003-2004","Number","Other Revenue",1002819
"Woodstock","0901588190","SFY 2003-2004","Number","Other Revenue",100900
"Andover","0901301080","SFY 2003-2004","Number","Property Tax Revenue",5372678
"Ansonia","0900901220","SFY 2003-2004","Number","Property Tax Revenue",22819320
"Ashford","0901501430","SFY 2003-2004","Number","Property Tax Revenue",6396039
"Avon","0900302060","SFY 2003-2004","Number","Property Tax Revenue",48012671
"Barkhamsted","0900502760","SFY 2003-2004","Number","Property Tax Revenue",7156805
"Beacon Falls","0900903250","SFY 2003-2004","Number","Property Tax Revenue",9244250
"Berlin","0900304300","SFY 2003-2004","Number","Property Tax Revenue",40291616
"Bethany","0900904580","SFY 2003-2004","Number","Property Tax Revenue",11920199
"Bethel","0900104720","SFY 2003-2004","Number","Property Tax Revenue",38708898
"Bethlehem","0900504930","SFY 2003-2004","Number","Property Tax Revenue",6947737
"Bloomfield","0900305910","SFY 2003-2004","Number","Property Tax Revenue",45039462
"Bolton","0901306260","SFY 2003-2004","Number","Property Tax Revenue",10066068
"Bozrah","0901106820","SFY 2003-2004","Number","Property Tax Revenue",3584324
"Branford","0900907310","SFY 2003-2004","Number","Property Tax Revenue",62404064
"Bridgeport","0900108070","SFY 2003-2004","Number","Property Tax Revenue",181841069
"Bridgewater","0900508210","SFY 2003-2004","Number","Property Tax Revenue",5353948
"Bristol","0900308490","SFY 2003-2004","Number","Property Tax Revenue",90277000
"Brookfield","0900108980","SFY 2003-2004","Number","Property Tax Revenue",37862116
"Brooklyn","0901509190","SFY 2003-2004","Number","Property Tax Revenue",8336392
"Burlington","0900310100","SFY 2003-2004","Number","Property Tax Revenue",17531888
"Canaan","0900510940","SFY 2003-2004","Number","Property Tax Revenue",2998991
"Canterbury","0901512130","SFY 2003-2004","Number","Property Tax Revenue",6511550
"Canton","0900312270","SFY 2003-2004","Number","Property Tax Revenue",20286598
"Chaplin","0901513810","SFY 2003-2004","Number","Property Tax Revenue",3687503
"Cheshire","0900914160","SFY 2003-2004","Number","Property Tax Revenue",62644440
"Chester","0900714300","SFY 2003-2004","Number","Property Tax Revenue",8096633
"Clinton","0900715350","SFY 2003-2004","Number","Property Tax Revenue",26454506
"Colchester","0901115910","SFY 2003-2004","Number","Property Tax Revenue",24292569
"Colebrook","0900516050","SFY 2003-2004","Number","Property Tax Revenue",4251288
"Columbia","0901316400","SFY 2003-2004","Number","Property Tax Revenue",8780900
"Cornwall","0900517240","SFY 2003-2004","Number","Property Tax Revenue",4449683
"Coventry","0901317800","SFY 2003-2004","Number","Property Tax Revenue",18314784
"Cromwell","0900718080","SFY 2003-2004","Number","Property Tax Revenue",25483587
"Danbury","0900118500","SFY 2003-2004","Number","Property Tax Revenue",119645762
"Darien","0900118850","SFY 2003-2004","Number","Property Tax Revenue",68132134
"Deep River","0900719130","SFY 2003-2004","Number","Property Tax Revenue",9820934
"Derby","0900919550","SFY 2003-2004","Number","Property Tax Revenue",18478131
"Durham","0900720810","SFY 2003-2004","Number","Property Tax Revenue",15687014
"Eastford","0901521860","SFY 2003-2004","Number","Property Tax Revenue",2625926
"East Granby","0900322070","SFY 2003-2004","Number","Property Tax Revenue",11575515
"East Haddam","0900722280","SFY 2003-2004","Number","Property Tax Revenue",15798282
"East Hampton","0900722490","SFY 2003-2004","Number","Property Tax Revenue",19439979
"East Hartford","0900322630","SFY 2003-2004","Number","Property Tax Revenue",91686000
"East Haven","0900922910","SFY 2003-2004","Number","Property Tax Revenue",41384879
"East Lyme","0901123400","SFY 2003-2004","Number","Property Tax Revenue",32602862
"Easton","0900123890","SFY 2003-2004","Number","Property Tax Revenue",26052087
"East Windsor","0900324800","SFY 2003-2004","Number","Property Tax Revenue",17199739
"Ellington","0901325360","SFY 2003-2004","Number","Property Tax Revenue",22248483
"Enfield","0900325990","SFY 2003-2004","Number","Property Tax Revenue",68362689
"Essex","0900726270","SFY 2003-2004","Number","Property Tax Revenue",13399154
"Fairfield","0900126620","SFY 2003-2004","Number","Property Tax Revenue",153247000
"Farmington","0900327600","SFY 2003-2004","Number","Property Tax Revenue",57049991
"Franklin","0901129910","SFY 2003-2004","Number","Property Tax Revenue",3307707
"Glastonbury","0900331240","SFY 2003-2004","Number","Property Tax Revenue",83572200
"Goshen","0900532290","SFY 2003-2004","Number","Property Tax Revenue",6988682
"Granby","0900332640","SFY 2003-2004","Number","Property Tax Revenue",23463675
"Greenwich","0900133620","SFY 2003-2004","Number","Property Tax Revenue",216159871
"Griswold","0901133900","SFY 2003-2004","Number","Property Tax Revenue",11897900
"Groton","0901134250","SFY 2003-2004","Number","Property Tax Revenue",57749758
"Guilford","0900934950","SFY 2003-2004","Number","Property Tax Revenue",50945617
"Haddam","0900735230","SFY 2003-2004","Number","Property Tax Revenue",16078608
"Hamden","0900935650","SFY 2003-2004","Number","Property Tax Revenue",98827338
"Hampton","0901536000","SFY 2003-2004","Number","Property Tax Revenue",3215933
"Hartford","0900337070","SFY 2003-2004","Number","Property Tax Revenue",183048000
"Hartland","0900337140","SFY 2003-2004","Number","Property Tax Revenue",3605799
"Harwinton","0900537280","SFY 2003-2004","Number","Property Tax Revenue",10564971
"Hebron","0901337910","SFY 2003-2004","Number","Property Tax Revenue",17221736
"Kent","0900540290","SFY 2003-2004","Number","Property Tax Revenue",6706708
"Killingly","0901540500","SFY 2003-2004","Number","Property Tax Revenue",17401427
"Killingworth","0900740710","SFY 2003-2004","Number","Property Tax Revenue",12993130
"Lebanon","0901142390","SFY 2003-2004","Number","Property Tax Revenue",9461063
"Ledyard","0901142600","SFY 2003-2004","Number","Property Tax Revenue",24857548
"Lisbon","0901143230","SFY 2003-2004","Number","Property Tax Revenue",4369167
"Litchfield","0900543370","SFY 2003-2004","Number","Property Tax Revenue",17974150
"Lyme","0901144210","SFY 2003-2004","Number","Property Tax Revenue",5522454
"Madison","0900944560","SFY 2003-2004","Number","Property Tax Revenue",45043579
"Manchester","0900344700","SFY 2003-2004","Number","Property Tax Revenue",86771000
"Mansfield","0901344910","SFY 2003-2004","Number","Property Tax Revenue",17572787
"Marlborough","0900345820","SFY 2003-2004","Number","Property Tax Revenue",11772921
"Meriden","0900946520","SFY 2003-2004","Number","Property Tax Revenue",88259403
"Middlebury","0900946940","SFY 2003-2004","Number","Property Tax Revenue",18597810
"Middlefield","0900747080","SFY 2003-2004","Number","Property Tax Revenue",9031860
"Middletown","0900747360","SFY 2003-2004","Number","Property Tax Revenue",69268000
"Milford","0900947535","SFY 2003-2004","Number","Property Tax Revenue",115667000
"Monroe","0900148620","SFY 2003-2004","Number","Property Tax Revenue",44360300
"Montville","0901148900","SFY 2003-2004","Number","Property Tax Revenue",27576661
"Morris","0900549460","SFY 2003-2004","Number","Property Tax Revenue",5838495
"Naugatuck","0900949950","SFY 2003-2004","Number","Property Tax Revenue",45014873
"New Britain","0900350440","SFY 2003-2004","Number","Property Tax Revenue",97808000
"New Canaan","0900150580","SFY 2003-2004","Number","Property Tax Revenue",77950265
"New Fairfield","0900150860","SFY 2003-2004","Number","Property Tax Revenue",31540129
"New Hartford","0900551350","SFY 2003-2004","Number","Property Tax Revenue",13542890
"New Haven","0900952070","SFY 2003-2004","Number","Property Tax Revenue",151484011
"Newington","0900352140","SFY 2003-2004","Number","Property Tax Revenue",55901000
"New London","0901152350","SFY 2003-2004","Number","Property Tax Revenue",29014515
"New Milford","0900552630","SFY 2003-2004","Number","Property Tax Revenue",53772454
"Newtown","0900152980","SFY 2003-2004","Number","Property Tax Revenue",65870365
"Norfolk","0900553470","SFY 2003-2004","Number","Property Tax Revenue",4714489
"North Branford","0900953890","SFY 2003-2004","Number","Property Tax Revenue",25379050
"North Canaan","0900554030","SFY 2003-2004","Number","Property Tax Revenue",5450177
"North Haven","0900954870","SFY 2003-2004","Number","Property Tax Revenue",55583834
"North Stonington","0901155500","SFY 2003-2004","Number","Property Tax Revenue",9881726
"Norwalk","0900156060","SFY 2003-2004","Number","Property Tax Revenue",185043538
"Norwich","0901156270","SFY 2003-2004","Number","Property Tax Revenue",43313935
"Old Lyme","0901157040","SFY 2003-2004","Number","Property Tax Revenue",21728050
"Old Saybrook","0900757320","SFY 2003-2004","Number","Property Tax Revenue",24235159
"Orange","0900957600","SFY 2003-2004","Number","Property Tax Revenue",40331649
"Oxford","0900958300","SFY 2003-2004","Number","Property Tax Revenue",20040007
"Plainfield","0901559980","SFY 2003-2004","Number","Property Tax Revenue",14612887
"Plainville","0900360120","SFY 2003-2004","Number","Property Tax Revenue",31143789
"Plymouth","0900560750","SFY 2003-2004","Number","Property Tax Revenue",19178006
"Pomfret","0901561030","SFY 2003-2004","Number","Property Tax Revenue",5472433
"Portland","0900761800","SFY 2003-2004","Number","Property Tax Revenue",18209390
"Preston","0901162150","SFY 2003-2004","Number","Property Tax Revenue",5905192
"Prospect","0900962290","SFY 2003-2004","Number","Property Tax Revenue",15366357
"Putnam","0901562710","SFY 2003-2004","Number","Property Tax Revenue",6054061
"Redding","0900163480","SFY 2003-2004","Number","Property Tax Revenue",29470724
"Ridgefield","0900163970","SFY 2003-2004","Number","Property Tax Revenue",83182130
"Rocky Hill","0900365370","SFY 2003-2004","Number","Property Tax Revenue",36109322
"Roxbury","0900565930","SFY 2003-2004","Number","Property Tax Revenue",7206897
"Salem","0901166210","SFY 2003-2004","Number","Property Tax Revenue",7638536
"Salisbury","0900566420","SFY 2003-2004","Number","Property Tax Revenue",9117326
"Scotland","0901567400","SFY 2003-2004","Number","Property Tax Revenue",2678197
"Seymour","0900967610","SFY 2003-2004","Number","Property Tax Revenue",27242786
"Sharon","0900567960","SFY 2003-2004","Number","Property Tax Revenue",6677336
"Shelton","0900168170","SFY 2003-2004","Number","Property Tax Revenue",68844808
"Sherman","0900168310","SFY 2003-2004","Number","Property Tax Revenue",8609296
"Simsbury","0900368940","SFY 2003-2004","Number","Property Tax Revenue",63395587
"Somers","0901369220","SFY 2003-2004","Number","Property Tax Revenue",13148856
"Southbury","0900969640","SFY 2003-2004","Number","Property Tax Revenue",40833796
"Southington","0900370550","SFY 2003-2004","Number","Property Tax Revenue",68072000
"South Windsor","0900371390","SFY 2003-2004","Number","Property Tax Revenue",58752744
"Sprague","0901171670","SFY 2003-2004","Number","Property Tax Revenue",3454582
"Stafford","0901372090","SFY 2003-2004","Number","Property Tax Revenue",15573312
"Stamford","0900173070","SFY 2003-2004","Number","Property Tax Revenue",312054300
"Sterling","0901573420","SFY 2003-2004","Number","Property Tax Revenue",3878851
"Stonington","0901173770","SFY 2003-2004","Number","Property Tax Revenue",36816364
"Stratford","0900174190","SFY 2003-2004","Number","Property Tax Revenue",113073839
"Suffield","0900374540","SFY 2003-2004","Number","Property Tax Revenue",23489380
"Thomaston","0900575730","SFY 2003-2004","Number","Property Tax Revenue",13385994
"Thompson","0901575870","SFY 2003-2004","Number","Property Tax Revenue",9067679
"Tolland","0901376290","SFY 2003-2004","Number","Property Tax Revenue",27890790
"Torrington","0900576570","SFY 2003-2004","Number","Property Tax Revenue",56959626
"Trumbull","0900177200","SFY 2003-2004","Number","Property Tax Revenue",93516399
"Union","0901377830","SFY 2003-2004","Number","Property Tax Revenue",1388225
"Vernon","0901378250","SFY 2003-2004","Number","Property Tax Revenue",42462509
"Voluntown","0901178600","SFY 2003-2004","Number","Property Tax Revenue",3518262
"Wallingford","0900978740","SFY 2003-2004","Number","Property Tax Revenue",78209000
"Warren","0900579510","SFY 2003-2004","Number","Property Tax Revenue",3334411
"Washington","0900579720","SFY 2003-2004","Number","Property Tax Revenue",10035536
"Waterbury","0900980070","SFY 2003-2004","Number","Property Tax Revenue",180371000
"Waterford","0901180280","SFY 2003-2004","Number","Property Tax Revenue",39755215
"Watertown","0900580490","SFY 2003-2004","Number","Property Tax Revenue",31827072
"Westbrook","0900781680","SFY 2003-2004","Number","Property Tax Revenue",14382321
"West Hartford","0900382590","SFY 2003-2004","Number","Property Tax Revenue",145258000
"West Haven","0900982870","SFY 2003-2004","Number","Property Tax Revenue",69363067
"Weston","0900183430","SFY 2003-2004","Number","Property Tax Revenue",44431663
"Westport","0900183500","SFY 2003-2004","Number","Property Tax Revenue",114641421
"Wethersfield","0900384900","SFY 2003-2004","Number","Property Tax Revenue",51569197
"Willington","0901385950","SFY 2003-2004","Number","Property Tax Revenue",8957348
"Wilton","0900186370","SFY 2003-2004","Number","Property Tax Revenue",72302175
"Winchester","0900586440","SFY 2003-2004","Number","Property Tax Revenue",17132182
"Windham","0901586790","SFY 2003-2004","Number","Property Tax Revenue",20886251
"Windsor","0900387000","SFY 2003-2004","Number","Property Tax Revenue",62484349
"Windsor Locks","0900387070","SFY 2003-2004","Number","Property Tax Revenue",23004039
"Wolcott","0900987560","SFY 2003-2004","Number","Property Tax Revenue",26841393
"Woodbridge","0900987700","SFY 2003-2004","Number","Property Tax Revenue",30543090
"Woodbury","0900587910","SFY 2003-2004","Number","Property Tax Revenue",19757623
"Woodstock","0901588190","SFY 2003-2004","Number","Property Tax Revenue",10562590
"Andover","0901301080","SFY 2003-2004","Number","Total Expenditures",7536333
"Ansonia","0900901220","SFY 2003-2004","Number","Total Expenditures",45924355
"Ashford","0901501430","SFY 2003-2004","Number","Total Expenditures",10480122
"Avon","0900302060","SFY 2003-2004","Number","Total Expenditures",51606923
"Barkhamsted","0900502760","SFY 2003-2004","Number","Total Expenditures",8524077
"Beacon Falls","0900903250","SFY 2003-2004","Number","Total Expenditures",13277277
"Berlin","0900304300","SFY 2003-2004","Number","Total Expenditures",50509814
"Bethany","0900904580","SFY 2003-2004","Number","Total Expenditures",14593807
"Bethel","0900104720","SFY 2003-2004","Number","Total Expenditures",48639540
"Bethlehem","0900504930","SFY 2003-2004","Number","Total Expenditures",8208449
"Bloomfield","0900305910","SFY 2003-2004","Number","Total Expenditures",55640770
"Bolton","0901306260","SFY 2003-2004","Number","Total Expenditures",14017184
"Bozrah","0901106820","SFY 2003-2004","Number","Total Expenditures",5475195
"Branford","0900907310","SFY 2003-2004","Number","Total Expenditures",71758502
"Bridgeport","0900108070","SFY 2003-2004","Number","Total Expenditures",432983647
"Bridgewater","0900508210","SFY 2003-2004","Number","Total Expenditures",5428377
"Bristol","0900308490","SFY 2003-2004","Number","Total Expenditures",113824000
"Brookfield","0900108980","SFY 2003-2004","Number","Total Expenditures",41267936
"Brooklyn","0901509190","SFY 2003-2004","Number","Total Expenditures",16730023
"Burlington","0900310100","SFY 2003-2004","Number","Total Expenditures",21266400
"Canaan","0900510940","SFY 2003-2004","Number","Total Expenditures",3898238
"Canterbury","0901512130","SFY 2003-2004","Number","Total Expenditures",11568917
